Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	N/A_number	Number_Event	Likelihood_ratio_test	Wald_test	Score_test	zph
CESC	menopause_status	Indeterminate (vs Pre)	1.45538945	0.19646766	10.78120669	0.713397871	3/1--125/26	NA	NA	NA	NA	0.084290098
CESC	menopause_status	Global	NA	NA	NA	NA	NA	70(22.8%)	0.713011379	0.735642299	0.730566408	0.276860472
CESC	new_tumor_event_dx_days_to	Yes (vs No)	4.463667317	2.776890378	7.175049498	6.52E-10	48/32--259/39	0(0%)	5.54E-09	6.52E-10	1.42E-11	0.176672205
CESC	new_tumor_event_type	Distant_Metastasis (vs No)	3.910426009	2.273636768	6.725538477	8.28E-07	31/20--260/40	NA	NA	NA	NA	0.17890766
CESC	new_tumor_event_type	Locoregional_Recurrence (vs No)	4.584600743	2.124946566	9.891337648	0.000103959	13/8--260/40	NA	NA	NA	NA	0.349026878
CESC	new_tumor_event_type	New_Primary_Tumor (vs No)	50.58409376	13.54208869	188.9479975	5.36E-09	3/3--260/40	NA	NA	NA	NA	0.639963887
CESC	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	3.82E-09	3.60E-12	0	0.523906638
CESC	number_of_lymphnodes_positive_by_he	Yes (vs No)	1.273486698	0.737278879	2.199667474	0.385960763	52/17--255/54	0(0%)	0.396107881	0.385960763	0.384819021	0.143040188
CESC	other_dx	Yes (vs No)	1.816646702	0.440073053	7.499221358	0.409214319	8/2--299/69	0(0%)	0.449673059	0.409214319	0.402310352	0.038405496
CESC	performance_status_scale_timing	Pre-Adjuvant_Therapy (vs Preoperative)	1.877150114	0.933366233	3.7752518	0.077306911	52/18--96/14	NA	NA	NA	NA	0.496299495
CESC	performance_status_scale_timing	Post-Adjuvant_Therapy (vs Preoperative)	0.479206679	0.062676745	3.66386353	0.478449919	15/1--96/14	NA	NA	NA	NA	0.067358115
CESC	performance_status_scale_timing	Other (vs Preoperative)	4.624670058	1.318025361	16.2269815	0.016797184	9/3--96/14	NA	NA	NA	NA	0.053495764
CESC	performance_status_scale_timing	Global	NA	NA	NA	NA	NA	135(43.97%)	0.049581432	0.040920452	0.024395661	0.042761206
CESC	PGR	(continuous)	0.93312556	0.840930078	1.035428905	0.192223243	304/71	3(0.98%)	0.185266213	0.192223243	0.192218101	0.37199183
CESC	PGR	H (vs L)	0.662776223	0.412477389	1.064960972	0.089157513	153/42--151/29	3(0.98%)	0.086265019	0.089157513	0.08694881	0.044148662
CESC	pharmaceutical_tx_adjuvant.1	YES (vs NO)	1.321585666	0.814025159	2.145620013	0.259427464	89/26--218/45	0(0%)	0.265929678	0.259427464	0.257915761	0.32729641
CESC	pregnancies_count_total	(continuous)	1.0250454	0.935585808	1.123059012	0.595472777	267/64	40(13.03%)	0.601180212	0.595472777	0.59543017	0.759983285
CESC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.910219651	0.430869549	1.922855342	0.805274563	30/8--211/51	NA	NA	NA	NA	0.665277969
CESC	race	ASIAN (vs WHITE)	0.660649307	0.160105582	2.726060518	0.566499593	20/2--211/51	NA	NA	NA	NA	0.971866967
CESC	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	2.509312006	0.601398589	10.47000585	0.206845725	8/2--211/51	NA	NA	NA	NA	0.685258145
CESC	race	NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER (vs WHITE)	7.201807205	0.974917152	53.20044568	0.052982146	2/1--211/51	NA	NA	NA	NA	0.628120724
CESC	race	Global	NA	NA	NA	NA	NA	36(11.73%)	0.415867344	0.218270625	0.119674559	0.962108703
CESC	radiation_treatment_adjuvant.1	YES (vs NO)	1.248533328	0.781322267	1.995124851	0.353336484	110/32--197/39	0(0%)	0.355551477	0.353336484	0.352363749	0.49254384
CESC	targeted_molecular_therapy	YES (vs No)	1.27322979	0.777248824	2.08570801	0.337429425	86/24--221/47	0(0%)	0.344089815	0.337429425	0.336276438	0.43383866
CESC	tobacco_smoking_history	(continuous)	0.969116435	0.787363846	1.192824217	0.767202263	263/65	44(14.33%)	0.765696978	0.767202263	0.767151124	0.099431155
CESC	tobacco_smoking_history_v2	No (vs Yes)	1.06670713	0.461292732	2.466685515	0.879990404	44/6--263/65	0(0%)	0.88103985	0.879990404	0.879969839	0.893818708
CESC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	13.61497811	7.305963304	25.37209965	2.22E-16	36/26--183/22	88(28.66%)	1.44E-15	2.22E-16	0	0.457046418
CESC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	21.72327464	11.35692009	41.55181661	0	80/53--200/14	27(8.79%)	0	0	0	0.78244473
CHOL	age_at_initial_pathologic_diagnosis	(continuous)	1.002721771	0.969475065	1.037108623	0.874461769	45/22	0(0%)	0.873713969	0.874461769	0.874450919	0.249194171
CHOL	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.338644848	0.843498998	6.484014486	0.102500279	11/7--20/9	NA	NA	NA	NA	0.299367512
CHOL	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	1.55E-08	0	Inf	0.997281335	10/6--20/9	NA	NA	NA	NA	0.999939321
CHOL	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	1.721090242	0.59452336	4.982397366	0.316753198	4/0--20/9	NA	NA	NA	NA	0.897220248
CHOL	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	0(0%)	0.030593241	0.430860006	0.08412108	0.748289064
CHOL	AR	(continuous)	0.978289495	0.800700369	1.195266511	0.829954272	36/18	9(20%)	0.829561413	0.829954272	0.829907471	0.2607616
CHOL	AR	H (vs L)	0.729633364	0.282310998	1.885738958	0.515277356	18/11--18/7	9(20%)	0.511219581	0.515277356	0.51355809	0.176200545
CHOL	BMI	(continuous)	0.962383013	0.878511013	1.054262326	0.409847561	41/20	4(8.89%)	0.395694158	0.409847561	0.407721028	0.270295125
CHOL	BMI_category	Over (vs Normal)	0.544793428	0.197210204	1.504992506	0.241406777	12/7--20/9	NA	NA	NA	NA	0.099742139
CHOL	BMI_category	Obesity (vs Normal)	0.532726317	0.154683824	1.834692996	0.318228004	9/4--20/9	NA	NA	NA	NA	0.45426913
CHOL	BMI_category	Global	NA	NA	NA	NA	NA	4(8.89%)	0.461454853	0.436601912	0.42621321	0.25793719
CHOL	ca_19_9_level_lower	No (vs UP)	0.98335962	0.386727527	2.50045853	0.971887458	17/8--22/11	6(13.33%)	0.971879054	0.971887458	0.971887136	0.544778887
CHOL	ESR1	(continuous)	0.953361053	0.702996343	1.292890506	0.758628764	36/18	9(20%)	0.757181383	0.758628764	0.758505527	0.00816687
CHOL	ESR1	H (vs L)	1.07711135	0.423585568	2.738924427	0.87603344	18/10--18/8	9(20%)	0.87621299	0.87603344	0.876005791	0.029197718
CHOL	ESR2	(continuous)	0.921184988	0.66755677	1.271175458	0.617329033	36/18	9(20%)	0.613810398	0.617329033	0.617151794	0.754587759
CHOL	ESR2	H (vs L)	1.298082115	0.497957314	3.383858672	0.593565354	18/9--18/9	9(20%)	0.593132686	0.593565354	0.592553897	0.394718942
CHOL	family_history_cancer_number_relatives	Yes (vs No)	0.640793652	0.268325118	1.530294693	0.316327777	21/8--24/14	0(0%)	0.308425345	0.316327777	0.312391977	0.273138657
CHOL	gender	MALE (vs FEMALE)	1.413676079	0.608426639	3.284668895	0.420920006	20/10--25/12	0(0%)	0.42441929	0.420920006	0.418662115	0.2679324
CHOL	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	0.717440597	0.306346437	1.68019258	0.444382864	22/11--23/11	0(0%)	0.445243658	0.444382864	0.442498929	0.528566378
CHOL	histological_type	hilar/perihilar (vs intrahepatic)	2.172915792	0.792897892	5.954818502	0.131349537	7/5--36/17	NA	NA	NA	NA	0.655463253
CHOL	histological_type	distal (vs intrahepatic)	4.03E-08	0	Inf	0.997531535	2/0--36/17	NA	NA	NA	NA	0.999974283
CHOL	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.14913232	0.320380554	0.179128906	0.905253057
CHOL	ishak_fibrosis_score	1/2-Portal_Fibrosis (vs 0-No_Fibrosis)	0.311061249	0.069538954	1.391437393	0.126566044	11/2--20/13	NA	NA	NA	NA	0.44676786
CHOL	ishak_fibrosis_score	3/4-Fibrous_Speta (vs 0-No_Fibrosis)	0.612051991	0.079393236	4.718382333	0.637553824	3/1--20/13	NA	NA	NA	NA	0.111097653
CHOL	ishak_fibrosis_score	6-Established_Cirrhosis (vs 0-No_Fibrosis)	2.66E-08	0	Inf	0.998169699	1/0--20/13	NA	NA	NA	NA	0.99998497
CHOL	ishak_fibrosis_score	Global	NA	NA	NA	NA	NA	10(22.22%)	0.259491006	0.487804537	0.352004306	0.408229566
CHOL	new_tumor_event_after_initial_treatment	YES (vs NO)	2.673532345	1.088226719	6.568277616	0.032006775	19/15--26/7	0(0%)	0.025419455	0.032006775	0.025697167	0.047271324
CHOL	new_tumor_event_type	Yes (vs No)	2.956011807	1.153723582	7.573742911	0.023955059	21/16--24/6	0(0%)	0.01631208	0.023955059	0.017881764	0.086758478
CHOL	other_dx	Yes (vs No)	0.897171374	0.301426003	2.670361769	0.845406107	9/4--36/18	0(0%)	0.843711703	0.845406107	0.845331662	0.466363942
CHOL	pathologic_stage_v2	StageIII/IV (vs StageI/II)	0.759894528	0.294363101	1.961657872	0.570402549	14/6--31/16	0(0%)	0.563290437	0.570402549	0.569202831	0.874083479
CHOL	perineural_invasion_present	YES (vs NO)	2.302875022	0.800508283	6.6248326	0.12180464	9/5--36/17	0(0%)	0.146019973	0.12180464	0.111618269	0.834493096
CHOL	PGR	(continuous)	0.898366461	0.628306852	1.284503416	0.556861955	36/18	9(20%)	0.557186554	0.556861955	0.556415362	0.424419151
CHOL	PGR	H (vs L)	0.490884297	0.183972737	1.309799468	0.155314659	18/12--18/6	9(20%)	0.143145487	0.155314659	0.146808714	0.487529328
CHOL	postoperative_rx_tx	YES (vs NO)	0.84244235	0.325553596	2.180006983	0.723764204	12/6--33/16	0(0%)	0.720674808	0.723764204	0.723446674	0.249450848
CHOL	race	ASIAN (vs WHITE)	3.282138227	0.712611202	15.11684256	0.127217765	3/2--38/17	NA	NA	NA	NA	0.840474387
CHOL	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	2.262610311	0.498202954	10.27574282	0.290262842	3/2--38/17	NA	NA	NA	NA	0.175573635
CHOL	race	Global	NA	NA	NA	NA	NA	1(2.22%)	0.287206768	0.222164387	0.191490754	0.399539613
CHOL	relative_family_cancer_history	NO (vs YES)	1.151584023	0.496826739	2.669231864	0.742109316	22/12--23/10	0(0%)	0.741681456	0.742109316	0.741904961	0.139156316
CHOL	Smoking	Yes (vs No)	1.424527121	0.586250723	3.46144992	0.434733286	14/8--31/14	0(0%)	0.441835572	0.434733286	0.432399643	0.323380912
CHOL	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.054060829	0.007194237	0.406238125	0.00457711	19/1--22/18	4(8.89%)	1.48E-05	0.00457711	8.50E-05	0.080046443
CHOL	vascular_invasion	Micro (vs None)	1.425978288	0.472836702	4.300457364	0.528650002	7/4--38/18	0(0%)	0.543026506	0.528650002	0.526517727	0.592307239
COAD	age_at_initial_pathologic_diagnosis	(continuous)	1.021032655	1.004566143	1.037769079	0.012102174	458/102	1(0.22%)	0.010146226	0.012102174	0.011701921	0.653608575
COAD	ajcc_pathologic_tumor_stage	Stage_I (vs Stage_III)	0.292491709	0.113823127	0.751617024	0.010682436	129/32--178/29	NA	NA	NA	NA	0.978723169
COAD	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_III)	0.566393794	0.341887061	0.938327206	0.027305961	76/5--178/29	NA	NA	NA	NA	0.01490624
COAD	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_III)	2.661685642	1.615794294	4.384574498	0.000120987	65/31--178/29	NA	NA	NA	NA	0.594220382
COAD	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	12(2.61%)	2.73E-09	9.17E-10	8.76E-12	0.083083362
COAD	AR	(continuous)	1.076124421	0.946235314	1.223843321	0.263611962	448/101	11(2.4%)	0.269786338	0.263611962	0.263384917	0.798428816
COAD	AR	H (vs L)	1.167238313	0.788684939	1.727489914	0.439444554	224/47--224/54	11(2.4%)	0.438840197	0.439444554	0.438995146	0.117167553
COAD	BMI	(continuous)	0.949362832	0.900469757	1.000910669	0.054076603	233/47	226(49.24%)	0.036637781	0.054076603	0.240405951	0.406750682
COAD	BMI_category	Over (vs Normal)	0.792855262	0.431099344	1.458177738	0.455274054	78/23--81/19	NA	NA	NA	NA	0.493020831
COAD	BMI_category	Obesity (vs Normal)	0.272978672	0.103612072	0.719195683	0.008617727	74/5--81/19	NA	NA	NA	NA	0.643890403
COAD	BMI_category	Global	NA	NA	NA	NA	NA	226(49.24%)	0.010937826	0.031739482	0.020946308	0.760539621
COAD	cea_level_pretreatment	(continuous)	1.001062559	1.000494558	1.001630882	0.000245018	287/52	172(37.47%)	0.008366133	0.000245018	2.85E-06	0.830323175
COAD	colon_polyps_at_procurement_indicator	YES (vs NO)	0.981627457	0.60859477	1.583307169	0.939399254	80/22--379/80	1(0.22%)	0.939297571	0.939399254	0.939398437	0.713497883
COAD	ESR1	(continuous)	1.139781544	0.983960108	1.320279102	0.081093102	448/101	11(2.4%)	0.080600595	0.081093102	0.081009172	0.136397424
COAD	ESR1	H (vs L)	1.143228898	0.771279593	1.694550622	0.505017231	226/51--222/50	11(2.4%)	0.50517781	0.505017231	0.504710001	0.197784636
COAD	ESR2	(continuous)	1.050834874	0.847480913	1.302983838	0.651361982	448/101	11(2.4%)	0.650385062	0.651361982	0.651442958	0.580678197
COAD	ESR2	H (vs L)	1.388484396	0.937230161	2.057006913	0.101694222	224/45--224/56	11(2.4%)	0.100423568	0.101694222	0.100180742	0.251077011
COAD	family_history_colorectal_cancer	Yes (vs No)	0.517912899	0.251519674	1.066452442	0.074199692	58/8--401/94	1(0.22%)	0.050023229	0.074199692	0.069111962	0.060712319
COAD	gender	FEMALE (vs MALE)	0.889995181	0.601566896	1.316713779	0.559782885	216/46--243/56	1(0.22%)	0.559138079	0.559782885	0.559566025	0.045378665
COAD	histological_type	Colon_Mucinous_Adenocarcinoma (vs Colon_Adenocarcinoma)	1.42663377	0.845761383	2.406451696	0.182864775	62/17--392/82	6(1.31%)	0.200327293	0.182864775	0.180575606	0.667702736
COAD	history_colon_polyps	YES (vs NO)	0.675050712	0.411524828	1.107329213	0.119655758	139/20--320/82	1(0.22%)	0.106700679	0.119655758	0.117370851	0.918963902
COAD	history_other_maligNOncy.1	YES (vs NO)	0.782961018	0.318481859	1.924844191	0.593951809	25/5--434/97	1(0.22%)	0.58008471	0.593951809	0.593032251	0.15656524
COAD	kras_gene_aNOlysis_performed	YES (vs NO)	1.904640273	1.200239266	3.022442833	0.006244419	48/25--411/77	1(0.22%)	0.009657131	0.006244419	0.005487502	0.525569771
COAD	lymphovascular_invasion_indicator	YES (vs NO)	2.089160002	1.40770009	3.10051093	0.000254616	164/48--295/54	1(0.22%)	0.000318037	0.000254616	0.000186986	0.59333837
COAD	mismatch_rep_proteins_tested_by_ihc	YES (vs NO)	0.161704698	0.039202157	0.667014562	0.011733577	56/2--287/53	117(25.49%)	0.000700259	0.011733577	0.00407191	0.651910664
COAD	new_tumor_event_dx_days_to	Yes (vs No)	2.041333471	1.368811067	3.044278674	0.000466027	88/40--371/62	1(0.22%)	0.000716659	0.000466027	0.000353869	0.000990052
COAD	number_of_lymphnodes_positive_by_he	Yes (vs No)	2.371255226	1.59777762	3.519170175	1.82E-05	182/60--277/42	1(0.22%)	1.49E-05	1.82E-05	9.88E-06	0.014918353
COAD	other_dx	Yes (vs No)	1.343692029	0.797683985	2.263438032	0.266842217	62/17--397/85	1(0.22%)	0.282691788	0.266842217	0.265110214	0.43965375
COAD	pathologic_stage_v2	StageIII/IV (vs StageI/II)	2.896918438	1.906232917	4.402471684	6.32E-07	194/63--254/34	12(2.61%)	2.81E-07	6.32E-07	1.85E-07	0.008813582
COAD	perineural_invasion_present	YES (vs NO)	1.489187061	0.830629016	2.669877958	0.181237512	46/13--413/89	1(0.22%)	0.202981042	0.181237512	0.178380347	0.292489306
COAD	PGR	(continuous)	1.051246525	0.923670821	1.196442748	0.448982066	448/101	11(2.4%)	0.450173786	0.448982066	0.449036264	0.044042061
COAD	PGR	H (vs L)	1.014373541	0.685917206	1.500113529	0.943009376	225/52--223/49	11(2.4%)	0.943013518	0.943009376	0.943008901	0.159960524
COAD	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.141354999	0.619595075	2.102488036	0.671428459	59/13--214/56	NA	NA	NA	NA	0.706214504
COAD	race	ASIAN (vs WHITE)	1.170860439	0.283270773	4.839589175	0.827538521	11/2--214/56	NA	NA	NA	NA	0.163899157
COAD	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	1.72E-05	0	Inf	0.996968864	1/0--214/56	NA	NA	NA	NA	0.999644441
COAD	race	Global	NA	NA	NA	NA	NA	174(37.91%)	0.973976111	0.975496593	0.974235709	0.571752557
COAD	residual_tumor	RX (vs R0)	1.229806195	0.487954624	3.099516233	0.660955901	26/12--331/50	NA	NA	NA	NA	0.645281297
COAD	residual_tumor	R1 (vs R0)	1.458855721	0.34588374	6.153108029	0.607066293	25/5--331/50	NA	NA	NA	NA	0.562875446
COAD	residual_tumor	R2 (vs R0)	5.829493716	3.072672763	11.05975143	6.83E-08	4/2--331/50	NA	NA	NA	NA	0.850105452
COAD	residual_tumor	Global	NA	NA	NA	NA	NA	74(16.12%)	0.000136096	2.03E-06	4.14E-08	0.89989878
COAD	specimen_non_node_tumor_deposits	YES (vs NO)	1.096680632	0.570714806	2.107372012	0.781829941	39/10--420/92	1(0.22%)	0.784432879	0.781829941	0.781754606	0.464472536
COAD	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	8.892179752	4.61381138	17.13786157	6.68E-11	41/20--197/17	221(48.15%)	6.07E-10	6.68E-11	4.77E-15	0.237715957
COAD	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	8.332156216	5.121339515	13.55598999	0	145/64--285/22	30(6.54%)	0	0	0	0.080274845
COAD	vascular_invasion_indicator	YES (vs NO)	2.395792764	1.588381832	3.613629199	3.09E-05	96/35--363/67	1(0.22%)	8.09E-05	3.09E-05	1.72E-05	0.3014618
DLBC	age_at_initial_pathologic_diagnosis	(continuous)	0.989346495	0.941192401	1.039964289	0.673962075	Sep-48	0(0%)	0.675924347	0.673962075	0.673542049	0.606949028
DLBC	AR	(continuous)	0.852048489	0.429243294	1.691317344	0.64716236	Sep-48	0(0%)	0.637379799	0.64716236	0.646640721	0.633042834
DLBC	AR	H (vs L)	1.365565394	0.332942944	5.600866081	0.665247748	24/5--24/4	0(0%)	0.665586746	0.665247748	0.664072568	0.708156206
DLBC	BMI	(continuous)	0.963663613	0.845099465	1.098861848	0.580566497	Sep-48	0(0%)	0.565354818	0.580566497	0.579823563	0.890633727
DLBC	BMI_category	Over (vs Normal)	1.300847108	0.282737172	5.985075065	0.735547036	15/3--25/5	NA	NA	NA	NA	0.857909124
DLBC	BMI_category	Obesity (vs Normal)	0.612865038	0.067088928	5.598592321	0.664434052	8/1--25/5	NA	NA	NA	NA	0.938506184
DLBC	BMI_category	Global	NA	NA	NA	NA	NA	0(0%)	0.801391055	0.813978645	0.809385604	0.975764542
DLBC	clinical_stage_v2	StageIII/IV (vs StageI/II)	1.916660058	0.421513072	8.7152357	0.39981677	17/4--25/3	6(12.5%)	0.396858819	0.39981677	0.392103652	0.348815679
DLBC	eastern_cancer_oncology_group	(continuous)	0.248288912	0.026074918	2.364240759	0.225654859	Apr-31	17(35.42%)	0.178781442	0.225654859	0.199611879	0.951083184
DLBC	ESR1	(continuous)	1.420550544	0.667449095	3.023397388	0.362349166	Sep-48	0(0%)	0.363194425	0.362349166	0.359774687	0.934393867
DLBC	ESR1	H (vs L)	0.762764722	0.178450119	3.260350986	0.71482595	24/6--24/3	0(0%)	0.71242034	0.71482595	0.714043507	0.941647934
DLBC	ESR2	(continuous)	0.584369399	0.335552266	1.017688239	0.057693803	Sep-48	0(0%)	0.047669225	0.057693803	0.049663264	0.627008964
DLBC	ESR2	H (vs L)	0.130593145	0.016013036	1.06504286	0.057287065	24/7--24/2	0(0%)	0.018203868	0.057287065	0.024981321	0.908374619
DLBC	extranodal_lymphomatous_involvement	YES (vs NO)	0.874459171	0.208891429	3.660652068	0.854298929	21/4--27/5	0(0%)	0.853541826	0.854298929	0.854191065	0.698392719
DLBC	extranodal_site_involvement	(continuous)	0.791285472	0.314451239	1.991191703	0.619055895	Jul-37	11(22.92%)	0.604828078	0.619055895	0.616853947	0.768700704
DLBC	extranodal_site_involvement_v2	Yes (vs NO)	0.705308873	0.168082197	2.959626992	0.633284465	24/4--24/5	0(0%)	0.629159919	0.633284465	0.631577769	0.636764992
DLBC	gender	MALE (vs FEMALE)	1.039136627	0.249712116	4.324199182	0.957914043	22/5--26/4	0(0%)	0.957923039	0.957914043	0.957911768	0.854802278
DLBC	ldh_up	FALSE (vs UP)	0.779086317	0.101198714	5.997857714	0.810549061	13/2--17/3	18(37.5%)	0.810536874	0.810549061	0.810156712	0.75342897
DLBC	new_tumor_event_dx_days_to	Yes (vs No)	2.830576974	0.697301609	11.49024454	0.1455066	12/5--36/4	0(0%)	0.153885451	0.1455066	0.128975869	0.966755562
DLBC	PGR	(continuous)	1.150173565	0.593093456	2.230507211	0.678846159	Sep-48	0(0%)	0.67502244	0.678846159	0.67838584	0.913696085
DLBC	PGR	H (vs L)	0.942839221	0.234536167	3.790229061	0.933916817	24/4--24/5	0(0%)	0.933922401	0.933916817	0.933907514	0.99511591
DLBC	race	ASIAN (vs WHITE)	4.570753074	0.779940915	26.78636709	0.092089908	18/4--29/4	NA	NA	NA	NA	0.863316607
DLBC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	10.2193941	0.918214702	113.738122	0.05868285	1/1--29/4	NA	NA	NA	NA	0.644651227
DLBC	race	Global	NA	NA	NA	NA	NA	0(0%)	0.095775774	0.104537846	0.052428247	0.827331547
DLBC	targeted_molecular_therapy	YES (vs NO)	0.541572434	0.12799686	2.291467949	0.404678479	22/3--26/6	0(0%)	0.396338251	0.404678479	0.397656039	0.722897892
DLBC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	6.393793755	1.404258006	29.11188572	0.016442092	11/4--35/5	2(4.17%)	0.018795971	0.016442092	0.006202099	0.70791875
DLBC	tumor_resected_max_dimension	(continuous)	0.948976025	0.738284983	1.219793869	0.682639639	May-38	10(20.83%)	0.664562967	0.682639639	0.680704142	0.146631863
DLBC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	6.251518384	1.387633528	28.16412353	0.01700803	9/4--37/5	2(4.17%)	0.019455879	0.01700803	0.006402223	0.524975146
ESCA	age_at_initial_pathologic_diagnosis	(continuous)	1.001477372	0.983148317	1.020148139	0.875525496	185/77	0(0%)	0.875584442	0.875525496	0.875522721	0.047910643
ESCA	ajcc_pathologic_tumor_stage	Stage_I (vs Stage_III)	0.190568703	0.063402613	0.572790758	0.003153358	56/27--79/25	NA	NA	NA	NA	0.509226803
ESCA	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_III)	0.398619722	0.226867458	0.700398743	0.00138261	18/4--79/25	NA	NA	NA	NA	0.916606989
ESCA	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_III)	2.113903466	0.955692948	4.675756868	0.064591351	9/8--79/25	NA	NA	NA	NA	0.597069431
ESCA	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	23(12.43%)	2.39E-05	2.26E-05	3.09E-06	0.834607863
ESCA	alcohol_history_documented	NO (vs YES)	1.291666472	0.807772407	2.065436083	0.285240016	53/27--129/50	3(1.62%)	0.291867658	0.285240016	0.283946756	0.105095692
ESCA	AR	(continuous)	0.908446965	0.784726218	1.051673654	0.198631818	184/77	1(0.54%)	0.195153009	0.198631818	0.198252204	0.216522258
ESCA	AR	H (vs L)	0.889611387	0.568516631	1.39205852	0.608638588	92/40--92/37	1(0.54%)	0.608470908	0.608638588	0.608436168	0.058666897
ESCA	BMI	(continuous)	1.014320632	0.980766249	1.049022992	0.407421869	175/70	10(5.41%)	0.422506981	0.407421869	0.407818625	0.680542042
ESCA	BMI_category	Over (vs Normal)	0.902196868	0.513635266	1.584702694	0.720268762	49/19--97/35	NA	NA	NA	NA	0.061102894
